timestamp,cpu_percent,memory_percent,net_sent_MB,net_recv_MB
2025-07-24 13:58:57.564665,14.2,82.3,0.00,0.00
2025-07-24 13:58:58.598408,16.1,82.3,0.00,0.00
2025-07-24 13:58:59.629911,17.2,82.3,0.00,0.00
2025-07-24 13:59:00.670868,20.2,82.3,0.00,0.00
2025-07-24 13:59:01.710766,9.6,82.3,0.00,0.00
2025-07-24 13:59:02.746605,14.6,82.3,0.00,0.00
2025-07-24 13:59:03.761679,13.5,82.3,0.00,0.00
2025-07-24 13:59:04.813220,15.8,82.3,0.00,0.00
2025-07-24 13:59:05.845526,19.4,82.3,0.00,0.00
2025-07-24 13:59:06.882604,11.6,82.3,0.00,0.00
2025-07-24 13:59:07.906685,19.2,82.2,0.00,0.00
2025-07-24 13:59:08.956994,14.0,82.2,0.00,0.00
2025-07-24 13:59:09.988742,19.1,81.8,0.00,0.00
2025-07-24 13:59:11.017436,18.1,81.8,0.00,0.00
2025-07-24 13:59:12.053447,14.4,81.8,0.00,0.00
2025-07-24 13:59:13.084470,17.5,81.8,0.00,0.00
2025-07-24 13:59:14.120848,16.3,81.8,0.00,0.00
2025-07-24 13:59:15.140892,11.8,81.8,0.00,0.00
2025-07-24 13:59:16.179210,20.4,81.7,0.00,0.00
2025-07-24 13:59:17.206656,11.7,81.7,0.00,0.00
2025-07-24 13:59:18.251970,19.1,81.7,0.00,0.00
2025-07-24 13:59:19.273667,15.6,81.7,0.00,0.00
2025-07-24 13:59:20.318405,14.0,81.8,0.00,0.00
2025-07-24 13:59:21.341340,12.6,81.7,0.00,0.00
2025-07-24 13:59:22.383654,17.7,81.7,0.00,0.00
2025-07-24 13:59:23.408505,18.9,81.7,0.00,0.00
2025-07-24 13:59:24.450510,12.0,81.8,0.00,0.00
2025-07-24 13:59:25.490373,18.4,81.6,0.00,0.00
2025-07-24 13:59:26.512490,13.7,81.7,0.00,0.00
2025-07-24 13:59:27.553985,23.1,81.7,0.00,0.00
2025-07-24 13:59:28.598049,15.3,81.7,0.00,0.00
2025-07-24 13:59:29.635833,18.1,81.7,0.00,0.00
2025-07-24 13:59:30.665151,13.5,81.8,0.00,0.00
2025-07-24 13:59:31.683585,19.4,81.7,0.00,0.00
2025-07-24 13:59:32.729081,13.8,81.8,0.00,0.00
2025-07-24 13:59:33.752931,14.3,81.7,0.00,0.00
2025-07-24 13:59:34.778583,19.0,81.7,0.00,0.00
2025-07-24 13:59:35.785351,43.2,82.3,0.00,0.00
2025-07-24 13:59:36.814513,33.4,82.7,0.00,0.00
2025-07-24 13:59:37.836169,32.9,82.8,0.00,0.00
2025-07-24 13:59:38.859525,58.6,83.1,0.00,0.00
2025-07-24 13:59:39.879132,59.3,83.1,0.00,0.00
2025-07-24 13:59:40.898876,38.3,83.2,0.00,0.00
2025-07-24 13:59:41.922934,24.5,83.2,0.00,0.00
2025-07-24 13:59:42.934112,23.2,83.1,0.00,0.00
2025-07-24 13:59:43.952292,25.0,83.0,0.00,0.00
2025-07-24 13:59:44.968841,19.9,83.1,0.00,0.00
2025-07-24 13:59:45.986094,17.6,83.0,0.00,0.00
2025-07-24 13:59:47.000900,17.1,83.1,0.00,0.00
2025-07-24 13:59:48.016776,23.1,83.0,0.00,0.00
2025-07-24 13:59:49.036328,17.5,82.9,0.00,0.00
2025-07-24 13:59:50.056909,21.8,83.0,0.00,0.00
2025-07-24 13:59:51.076110,18.1,83.0,0.00,0.00
2025-07-24 13:59:52.120014,14.3,82.9,0.00,0.00
2025-07-24 13:59:53.123629,22.2,82.9,0.00,0.00
2025-07-24 13:59:54.151078,16.3,82.9,0.00,0.00
2025-07-24 13:59:55.181557,18.2,83.0,0.00,0.00
2025-07-24 13:59:56.198341,14.9,82.9,0.00,0.00
2025-07-24 13:59:57.205676,19.9,82.9,0.00,0.00
2025-07-24 13:59:58.249412,51.5,83.0,0.00,0.00
2025-07-24 13:59:59.272775,100.0,86.7,0.00,0.00
2025-07-24 14:00:00.292950,99.8,85.3,0.00,0.00
2025-07-24 14:00:01.312093,98.9,84.6,0.00,0.00
2025-07-24 14:00:02.330677,99.8,84.7,0.00,0.00
2025-07-24 14:00:03.377344,98.5,85.9,0.00,0.00
2025-07-24 14:00:04.425111,99.6,85.9,0.00,0.00
2025-07-24 14:00:05.456460,98.7,83.9,0.00,0.00
2025-07-24 14:00:06.480364,89.7,82.2,0.00,0.00
2025-07-24 14:00:07.511133,75.6,82.2,0.00,0.00
2025-07-24 14:00:08.523304,80.8,80.9,0.00,0.00
2025-07-24 14:00:09.554498,46.6,80.8,0.00,0.00
2025-07-24 14:00:10.583601,59.0,80.8,0.01,0.00
2025-07-24 14:00:11.600615,46.7,80.4,0.00,0.00
2025-07-24 14:00:12.615276,44.1,80.3,0.00,0.00
2025-07-24 14:00:13.636843,52.4,80.7,0.00,0.00
2025-07-24 14:00:14.656853,77.3,80.9,0.02,0.02
2025-07-24 14:00:15.674994,61.4,81.0,0.00,0.00
2025-07-24 14:00:16.692846,57.0,81.2,0.00,0.00
2025-07-24 14:00:17.710907,49.3,81.4,0.00,0.00
2025-07-24 14:00:18.729373,64.4,81.5,0.00,0.00
2025-07-24 14:00:19.750766,68.3,82.1,0.01,0.00
2025-07-24 14:00:20.769912,68.4,82.2,0.00,0.00
2025-07-24 14:00:21.791673,57.2,82.2,0.00,0.00
2025-07-24 14:00:22.811060,64.3,82.1,0.00,0.00
2025-07-24 14:00:23.830145,53.8,82.1,0.00,0.00
2025-07-24 14:00:24.849738,63.9,82.2,0.01,0.00
2025-07-24 14:00:25.866649,73.5,82.3,0.00,0.00
2025-07-24 14:00:26.892119,52.6,82.0,0.00,0.00
2025-07-24 14:00:27.918858,59.7,82.3,0.01,0.00
2025-07-24 14:00:28.938067,60.5,82.5,0.00,0.00
2025-07-24 14:00:29.972318,57.1,82.5,0.00,0.00
2025-07-24 14:00:30.993637,68.3,82.9,0.01,0.01
2025-07-24 14:00:32.024861,67.3,82.8,0.03,0.00
2025-07-24 14:00:33.042980,67.2,83.1,0.00,0.00
2025-07-24 14:00:34.074299,63.9,83.1,0.01,0.00
2025-07-24 14:00:35.368463,68.5,83.2,0.00,0.00
2025-07-24 14:00:36.388891,61.3,83.1,0.00,0.00
2025-07-24 14:00:37.601296,62.7,83.1,0.00,0.00
2025-07-24 14:00:38.622175,55.7,82.8,0.00,0.00
2025-07-24 14:00:39.822485,45.3,82.9,0.00,0.00
2025-07-24 14:00:40.931559,65.9,82.9,0.00,0.00
2025-07-24 14:00:42.123482,53.7,83.0,0.00,0.00
2025-07-24 14:00:43.140452,41.6,82.9,0.00,0.00
2025-07-24 14:00:44.160868,57.0,82.9,0.00,0.00
2025-07-24 14:00:45.175651,38.7,82.9,0.00,0.00
2025-07-24 14:00:46.188987,60.5,83.1,0.00,0.00
2025-07-24 14:00:47.206015,33.1,83.0,0.00,0.00
2025-07-24 14:00:48.220746,49.7,82.8,0.00,0.00
2025-07-24 14:00:49.251896,28.3,83.0,0.00,0.00
2025-07-24 14:00:50.274110,50.5,83.0,0.00,0.00
2025-07-24 14:00:51.446680,50.6,83.1,0.00,0.00
2025-07-24 14:00:52.478223,54.3,83.1,0.01,0.00
2025-07-24 14:00:53.513872,52.3,83.1,0.01,0.01
2025-07-24 14:00:54.536361,39.5,83.3,0.02,0.01
2025-07-24 14:00:55.549715,24.9,84.3,0.00,0.00
2025-07-24 14:00:56.591478,59.7,82.0,0.01,0.01
2025-07-24 14:00:57.615161,34.5,81.9,0.01,0.00
2025-07-24 14:00:58.632889,8.1,81.9,0.00,0.00
2025-07-24 14:00:59.647345,15.5,81.9,0.00,0.00
2025-07-24 14:01:00.668399,19.2,81.8,0.00,0.00
2025-07-24 14:01:01.684103,19.5,81.8,0.00,0.00
2025-07-24 14:01:02.701020,11.7,81.8,0.00,0.00
2025-07-24 14:01:03.722348,13.8,81.8,0.00,0.00
2025-07-24 14:01:04.748024,10.6,81.7,0.00,0.00
2025-07-24 14:01:05.785953,8.2,81.6,0.00,0.00
2025-07-24 14:01:06.801413,57.4,82.4,0.01,0.00
2025-07-24 14:01:07.829514,18.1,82.4,0.00,0.01
2025-07-24 14:01:08.846104,17.8,82.1,0.00,0.00
2025-07-24 14:01:09.873293,11.2,82.2,0.00,0.00
2025-07-24 14:01:10.899831,11.9,82.1,0.00,0.00
2025-07-24 14:01:11.976291,41.7,82.2,0.01,0.00
2025-07-24 14:01:12.993801,20.7,82.2,0.00,0.00
2025-07-24 14:01:14.020350,29.5,82.2,0.00,0.00
2025-07-24 14:01:15.035168,21.0,82.1,0.00,0.00
2025-07-24 14:01:16.047480,15.9,82.1,0.00,0.00
2025-07-24 14:01:17.061382,42.1,82.1,0.01,0.00
2025-07-24 14:01:18.078398,47.5,82.3,0.00,0.00
2025-07-24 14:01:19.095082,24.3,82.2,0.00,0.00
2025-07-24 14:01:20.108154,21.1,82.2,0.00,0.00
2025-07-24 14:01:21.124477,21.0,82.2,0.01,0.00
2025-07-24 14:01:22.138259,42.3,82.2,0.00,0.00
2025-07-24 14:01:23.158181,44.1,82.4,0.01,0.00
2025-07-24 14:01:24.198951,18.6,82.5,0.00,0.00
2025-07-24 14:01:25.216098,30.3,82.5,0.00,0.00
2025-07-24 14:01:26.230280,45.1,82.7,0.00,0.00
2025-07-24 14:01:27.295668,43.3,82.8,0.01,0.00
2025-07-24 14:01:28.311672,47.3,82.9,0.00,0.00
2025-07-24 14:01:29.327055,48.1,82.9,0.00,0.00
2025-07-24 14:01:30.347423,32.2,83.1,0.00,0.00
2025-07-24 14:01:31.361522,53.8,83.2,0.00,0.00
2025-07-24 14:01:32.376451,26.0,83.1,0.00,0.00
2025-07-24 14:01:33.390401,53.0,83.1,0.00,0.00
2025-07-24 14:01:34.405286,22.0,83.1,0.00,0.00
2025-07-24 14:01:35.419581,46.3,82.9,0.00,0.00
2025-07-24 14:01:36.489852,46.8,82.8,0.00,0.01
2025-07-24 14:01:37.519365,30.9,82.6,0.00,0.00
2025-07-24 14:01:38.537284,53.6,82.9,0.00,0.00
2025-07-24 14:01:39.553318,36.0,82.9,0.00,0.01
2025-07-24 14:01:40.567284,45.8,82.9,0.00,0.00
2025-07-24 14:01:41.585640,29.8,82.8,0.00,0.00
2025-07-24 14:01:42.616043,52.5,82.9,0.01,0.00
2025-07-24 14:01:43.938713,29.0,83.1,0.02,0.00
2025-07-24 14:01:44.978801,29.0,83.1,0.00,0.00
2025-07-24 14:01:45.998095,20.4,83.0,0.00,0.00
2025-07-24 14:01:47.024794,7.6,83.0,0.01,0.00
2025-07-24 14:01:48.051760,11.4,83.0,0.00,0.00
2025-07-24 14:01:49.066964,9.9,82.9,0.00,0.00
2025-07-24 14:01:50.105315,22.8,82.8,0.00,0.00
2025-07-24 14:01:51.119847,11.4,82.8,0.00,0.00
2025-07-24 14:01:52.137735,16.5,82.8,0.01,0.00
2025-07-24 14:01:53.172211,12.0,83.0,0.00,0.00
2025-07-24 14:01:54.203056,19.3,83.0,0.00,0.00
2025-07-24 14:01:55.247102,16.1,83.0,0.00,0.00
2025-07-24 14:01:56.267085,12.0,82.8,0.00,0.00
2025-07-24 14:01:57.311232,20.3,83.0,0.00,0.00
2025-07-24 14:01:58.329982,13.1,82.7,0.00,0.00
2025-07-24 14:01:59.363529,20.9,82.4,0.00,0.00
2025-07-24 14:02:00.392453,25.9,82.5,0.00,0.00
2025-07-24 14:02:01.408230,15.0,82.6,0.00,0.00
2025-07-24 14:02:02.431186,12.7,82.6,0.00,0.00
2025-07-24 14:02:03.472983,18.3,82.7,0.00,0.00
2025-07-24 14:02:04.488923,14.6,82.6,0.00,0.00
2025-07-24 14:02:05.504351,23.3,82.7,0.00,0.00
2025-07-24 14:02:06.548014,8.4,82.7,0.00,0.00
2025-07-24 14:02:07.562008,14.8,82.7,0.00,0.00
2025-07-24 14:02:08.594091,6.6,82.5,0.00,0.00
2025-07-24 14:02:09.626317,16.1,82.5,0.00,0.00
2025-07-24 14:02:10.645013,17.4,82.4,0.00,0.00
2025-07-24 14:02:11.675301,13.1,82.4,0.00,0.00
2025-07-24 14:02:12.718479,8.1,82.3,0.00,0.00
2025-07-24 14:02:13.734350,37.1,82.5,0.00,0.00
2025-07-24 14:02:14.775689,15.1,82.4,0.00,0.00
2025-07-24 14:02:15.817570,37.4,82.3,0.01,0.00
2025-07-24 14:02:16.835794,26.6,82.3,0.00,0.00
2025-07-24 14:02:17.866251,15.9,82.3,0.00,0.00
2025-07-24 14:02:18.885509,23.8,82.4,0.00,0.00
2025-07-24 14:02:19.918557,16.8,82.2,0.00,0.00
2025-07-24 14:02:20.954667,29.6,82.3,0.00,0.01
2025-07-24 14:02:21.977729,19.7,82.3,0.00,0.02
2025-07-24 14:02:23.016177,9.4,81.9,0.00,0.01
2025-07-24 14:02:24.039532,19.5,81.8,0.00,0.00
2025-07-24 14:02:25.072603,21.8,81.9,0.00,0.01
2025-07-24 14:02:26.089529,16.9,81.9,0.00,0.00
2025-07-24 14:02:27.125428,17.5,81.9,0.00,0.00
2025-07-24 14:02:28.154799,17.3,81.7,0.00,0.00
2025-07-24 14:02:29.191632,12.3,81.7,0.00,0.00
2025-07-24 14:02:30.206301,29.4,81.8,0.00,0.00
2025-07-24 14:02:31.230731,17.4,82.2,0.00,0.00
2025-07-24 14:02:32.266845,16.7,82.1,0.01,0.06
2025-07-24 14:02:33.316350,15.5,81.9,0.00,0.00
2025-07-24 14:02:34.339359,14.7,82.0,0.00,0.00
2025-07-24 14:02:35.351337,22.2,81.9,0.00,0.00
2025-07-24 14:02:36.375732,24.4,82.1,0.00,0.00
2025-07-24 14:02:37.392496,16.2,82.0,0.00,0.00
2025-07-24 14:02:38.416707,12.6,82.0,0.00,0.00
2025-07-24 14:02:39.442923,20.3,81.9,0.00,0.00
2025-07-24 14:02:40.467796,23.6,82.1,0.00,0.00
2025-07-24 14:02:41.478642,23.2,82.2,0.00,0.00
2025-07-24 14:02:42.512213,31.5,82.2,0.00,0.04
2025-07-24 14:02:43.538588,14.9,82.0,0.00,0.00
2025-07-24 14:02:44.562379,11.6,82.1,0.00,0.00
2025-07-24 14:02:45.585591,20.9,82.1,0.00,0.00
2025-07-24 14:02:46.608023,17.6,82.1,0.00,0.00
2025-07-24 14:02:47.632111,25.5,82.0,0.00,0.00
2025-07-24 14:02:48.674464,20.7,82.1,0.00,0.00
2025-07-24 14:02:49.714080,12.7,82.1,0.00,0.00
2025-07-24 14:02:50.732350,21.8,82.2,0.00,0.00
2025-07-24 14:02:51.762091,22.3,82.2,0.00,0.00
2025-07-24 14:02:52.766010,25.4,82.3,0.00,0.00
2025-07-24 14:02:53.808554,11.3,82.2,0.00,0.00
2025-07-24 14:02:54.852612,19.9,82.2,0.00,0.00
2025-07-24 14:02:55.863595,6.6,82.2,0.00,0.00
2025-07-24 14:02:56.896019,20.1,82.3,0.00,0.00
2025-07-24 14:02:57.932050,24.3,82.3,0.00,0.00
2025-07-24 14:02:58.942188,23.3,82.3,0.01,0.00
2025-07-24 14:02:59.981835,15.5,82.3,0.00,0.01
2025-07-24 14:03:01.004187,20.6,82.3,0.00,0.00
2025-07-24 14:03:02.044283,18.9,82.4,0.00,0.00
2025-07-24 14:03:03.093618,21.2,82.4,0.00,0.00
2025-07-24 14:03:04.145315,23.0,82.4,0.00,0.00
2025-07-24 14:03:05.152180,13.5,82.3,0.00,0.00
2025-07-24 14:03:06.192488,16.0,82.2,0.00,0.00
2025-07-24 14:03:07.213904,31.1,82.3,0.00,0.00
2025-07-24 14:03:08.260795,29.3,82.3,0.00,0.00
2025-07-24 14:03:09.298718,18.6,82.4,0.00,0.00
2025-07-24 14:03:10.322868,13.1,82.3,0.00,0.00
2025-07-24 14:03:11.369050,12.3,82.2,0.00,0.00
2025-07-24 14:03:12.398955,21.1,82.3,0.00,0.00
2025-07-24 14:03:13.434604,29.9,82.3,0.00,0.00
2025-07-24 14:03:14.467954,22.7,82.3,0.00,0.00
2025-07-24 14:03:15.496239,10.6,82.3,0.00,0.00
2025-07-24 14:03:16.507504,9.7,82.3,0.00,0.00
2025-07-24 14:03:17.535064,21.0,82.2,0.00,0.00
2025-07-24 14:03:18.557419,26.2,82.4,0.00,0.00
2025-07-24 14:03:19.573900,17.9,82.3,0.00,0.00
2025-07-24 14:03:20.618291,15.5,82.3,0.00,0.00
2025-07-24 14:03:21.643510,19.3,82.2,0.00,0.00
2025-07-24 14:03:22.659586,16.1,82.2,0.00,0.00
2025-07-24 14:03:23.691721,28.8,82.3,0.00,0.00
2025-07-24 14:03:24.727700,19.8,82.3,0.00,0.00
2025-07-24 14:03:25.743633,15.6,82.3,0.00,0.00
2025-07-24 14:03:26.776062,10.3,82.2,0.00,0.00
2025-07-24 14:03:27.801178,14.9,82.2,0.00,0.00
2025-07-24 14:03:28.852773,28.0,82.3,0.00,0.00
2025-07-24 14:03:29.892520,24.1,82.3,0.00,0.00
2025-07-24 14:03:30.931117,12.6,82.3,0.00,0.00
2025-07-24 14:03:31.975931,16.7,82.3,0.00,0.00
2025-07-24 14:03:33.001272,14.1,82.3,0.00,0.00
2025-07-24 14:03:34.033327,18.6,82.3,0.00,0.00
2025-07-24 14:03:35.082318,26.0,82.3,0.00,0.00
2025-07-24 14:03:36.114864,18.3,82.3,0.00,0.00
2025-07-24 14:03:37.144162,14.0,82.3,0.00,0.00
2025-07-24 14:03:38.189268,10.9,82.2,0.00,0.00
2025-07-24 14:03:39.244644,30.2,82.4,0.00,0.00
2025-07-24 14:03:40.263707,22.3,82.4,0.00,0.00
2025-07-24 14:03:41.302015,13.3,82.3,0.00,0.00
2025-07-24 14:03:42.330734,22.5,82.2,0.00,0.00
2025-07-24 14:03:43.349809,18.5,82.7,0.00,0.00
2025-07-24 14:03:44.362994,23.0,82.7,0.01,0.00
2025-07-24 14:03:45.385323,55.0,83.0,0.02,0.01
2025-07-24 14:03:46.402184,17.1,83.0,0.00,0.00
2025-07-24 14:03:47.415572,23.1,82.9,0.00,0.00
2025-07-24 14:03:48.430287,20.9,82.9,0.00,0.00
2025-07-24 14:03:49.458521,10.4,82.9,0.00,0.00
2025-07-24 14:03:50.472952,48.2,83.1,0.01,0.00
2025-07-24 14:03:51.486798,63.4,83.4,0.00,0.00
2025-07-24 14:03:52.503261,37.6,83.4,0.00,0.00
2025-07-24 14:03:53.516104,14.9,83.3,0.00,0.00
2025-07-24 14:03:54.530421,20.5,83.3,0.00,0.00
2025-07-24 14:03:55.602301,50.6,83.4,0.01,0.00
2025-07-24 14:03:56.616644,24.3,83.3,0.00,0.00
2025-07-24 14:03:57.635548,33.3,83.4,0.00,0.00
2025-07-24 14:03:58.649770,47.6,83.4,0.00,0.00
2025-07-24 14:03:59.669674,25.7,83.4,0.01,0.00
2025-07-24 14:04:00.695705,60.2,83.4,0.00,0.00
2025-07-24 14:04:01.723106,28.8,83.4,0.00,0.00
2025-07-24 14:04:02.739470,46.3,83.4,0.00,0.00
2025-07-24 14:04:03.752892,25.2,83.4,0.00,0.00
2025-07-24 14:04:04.767126,45.8,83.5,0.00,0.00
2025-07-24 14:04:05.913836,39.3,83.5,0.00,0.00
2025-07-24 14:04:06.927574,33.7,83.2,0.00,0.00
2025-07-24 14:04:07.939782,51.5,83.2,0.00,0.00
2025-07-24 14:04:08.955242,26.3,83.3,0.00,0.00
2025-07-24 14:04:09.970456,45.5,83.3,0.00,0.00
2025-07-24 14:04:10.983477,28.8,83.3,0.00,0.00
2025-07-24 14:04:12.002730,55.9,83.3,0.00,0.00
2025-07-24 14:04:13.030991,56.3,84.6,0.01,0.04
2025-07-24 14:04:14.059409,76.6,85.0,0.03,0.09
2025-07-24 14:04:15.089434,68.6,85.2,0.01,0.02
2025-07-24 14:04:16.119713,50.0,85.2,0.00,0.00
2025-07-24 14:04:17.146722,50.1,85.2,0.00,0.00
2025-07-24 14:04:18.174704,66.7,85.1,0.00,0.00
2025-07-24 14:04:19.212398,36.6,85.2,0.00,0.00
2025-07-24 14:04:20.245424,51.1,85.2,0.01,0.00
2025-07-24 14:04:21.279058,63.3,85.2,0.00,0.00
2025-07-24 14:04:22.303980,69.0,85.8,0.01,0.01
2025-07-24 14:04:23.323880,28.5,85.8,0.02,0.00
2025-07-24 14:04:24.341966,48.2,85.9,0.01,0.00
2025-07-24 14:04:25.361860,37.1,83.9,0.00,0.00
2025-07-24 14:04:26.379368,26.4,82.7,0.00,0.00
2025-07-24 14:04:27.403164,34.5,82.9,0.00,0.00
2025-07-24 14:04:28.427780,22.3,82.6,0.00,0.00
2025-07-24 14:04:29.459944,18.5,82.1,0.00,0.00
2025-07-24 14:04:30.486494,27.2,82.5,0.00,0.00
2025-07-24 14:04:31.509192,30.6,82.4,0.00,0.00
2025-07-24 14:04:32.544547,46.1,82.3,0.00,0.00
2025-07-24 14:04:33.575162,49.9,82.8,0.07,0.30
2025-07-24 14:04:34.593005,54.9,84.5,0.19,0.27
2025-07-24 14:04:35.642416,48.6,84.5,0.03,0.02
2025-07-24 14:04:36.663941,29.6,83.9,0.00,0.00
2025-07-24 14:04:37.682248,41.9,83.9,0.03,0.00
2025-07-24 14:04:38.732327,35.6,83.8,0.02,0.01
2025-07-24 14:04:39.780752,25.8,83.7,0.01,0.00
2025-07-24 14:04:40.812156,23.0,83.7,0.05,0.19
2025-07-24 14:04:41.824149,24.7,83.6,0.00,0.31
2025-07-24 14:04:42.839786,17.4,83.5,0.01,0.86
2025-07-24 14:04:43.887969,36.7,83.7,0.05,0.60
2025-07-24 14:04:44.904196,17.0,83.7,0.05,0.68
2025-07-24 14:04:45.938929,22.0,83.7,0.01,0.46
2025-07-24 14:04:46.970724,14.3,83.6,0.00,0.59
2025-07-24 14:04:47.985231,17.8,83.8,0.00,0.31
2025-07-24 14:04:49.037333,35.5,83.9,0.01,0.01
2025-07-24 14:04:50.062339,28.8,83.8,0.07,0.76
2025-07-24 14:04:51.079834,41.2,84.0,0.10,1.81
2025-07-24 14:04:52.099636,33.1,84.0,0.04,1.89
2025-07-24 14:04:53.133886,15.7,84.0,0.00,0.01
2025-07-24 14:04:54.151740,22.1,84.1,0.00,0.00
2025-07-24 14:04:55.183672,21.4,84.0,0.03,0.01
2025-07-24 14:04:56.208949,20.6,83.9,0.00,0.00
2025-07-24 14:04:57.239559,12.4,83.9,0.00,0.00
2025-07-24 14:04:58.262782,11.4,84.0,0.00,0.00
2025-07-24 14:04:59.282355,20.9,83.9,0.00,0.01
2025-07-24 14:05:00.309818,9.9,83.8,0.00,0.00
2025-07-24 14:05:01.347651,14.5,83.8,0.00,0.01
2025-07-24 14:05:02.392176,16.9,83.8,0.00,0.00
2025-07-24 14:05:03.418137,21.9,83.0,0.00,0.00
2025-07-24 14:05:04.436062,21.5,83.0,0.00,0.00
2025-07-24 14:05:05.460141,16.6,83.0,0.00,0.00
2025-07-24 14:05:06.484015,19.4,83.0,0.02,0.03
2025-07-24 14:05:07.514438,33.9,83.1,0.00,0.01
2025-07-24 14:05:08.535740,20.8,83.0,0.01,0.02
2025-07-24 14:05:09.579582,28.0,83.1,0.03,0.01
2025-07-24 14:05:10.628344,11.0,83.2,0.01,0.01
2025-07-24 14:05:11.651980,16.1,83.1,0.00,0.00
2025-07-24 14:05:12.667056,14.0,83.1,0.00,0.00
2025-07-24 14:05:13.689195,18.2,83.1,0.00,0.00
2025-07-24 14:05:14.707706,21.5,83.1,0.01,0.01
2025-07-24 14:05:15.731155,33.0,83.1,0.00,0.00
2025-07-24 14:05:16.748649,16.7,83.0,0.03,0.01
2025-07-24 14:05:17.766181,11.8,83.0,0.01,0.01
2025-07-24 14:05:18.812362,16.2,83.2,0.04,0.04
2025-07-24 14:05:19.921070,66.2,84.0,0.30,1.77
2025-07-24 14:05:20.937304,72.7,84.6,0.44,1.95
2025-07-24 14:05:21.957213,42.3,85.3,0.35,1.37
2025-07-24 14:05:22.979842,47.1,86.0,0.68,0.96
2025-07-24 14:05:23.995788,16.5,86.0,0.21,0.26
2025-07-24 14:05:25.013103,16.3,86.1,0.21,0.00
2025-07-24 14:05:26.032278,27.5,86.2,0.25,0.00
2025-07-24 14:05:27.050505,42.3,86.6,0.14,0.53
2025-07-24 14:05:28.080610,59.3,86.9,0.45,0.03
2025-07-24 14:05:29.097569,47.3,87.1,0.37,1.11
2025-07-24 14:05:30.117954,19.8,87.5,0.17,1.88
2025-07-24 14:05:31.133401,27.8,88.5,0.08,0.00
2025-07-24 14:05:32.147128,36.5,89.2,0.23,3.84
2025-07-24 14:05:33.166501,37.5,85.7,0.21,0.00
2025-07-24 14:05:34.181618,30.1,85.9,0.17,0.13
2025-07-24 14:05:35.208664,21.6,86.0,0.03,0.04
2025-07-24 14:05:36.231925,42.2,86.3,0.26,0.03
2025-07-24 14:05:37.259358,41.7,87.8,0.31,12.01
2025-07-24 14:05:38.274888,33.0,87.9,0.02,1.05
2025-07-24 14:05:39.297515,38.6,89.1,0.15,0.06
2025-07-24 14:05:40.312432,29.5,89.6,0.16,0.05
2025-07-24 14:05:41.327507,35.8,89.4,0.04,0.02
2025-07-24 14:05:42.344614,18.7,89.4,0.03,0.00
2025-07-24 14:05:43.368863,17.0,89.4,0.00,0.00
2025-07-24 14:05:44.399878,26.6,89.4,0.00,0.00
2025-07-24 14:05:45.415907,17.8,89.4,0.00,0.00
2025-07-24 14:05:46.439203,35.4,89.1,0.01,0.00
2025-07-24 14:05:47.455426,31.8,89.2,0.19,0.09
2025-07-24 14:05:48.474526,29.7,89.0,0.08,0.03
2025-07-24 14:05:49.503953,56.3,90.7,0.05,0.04
2025-07-24 14:05:50.517941,51.6,89.9,0.23,0.02
2025-07-24 14:05:51.534431,25.0,90.0,0.09,0.02
2025-07-24 14:05:52.558194,19.0,90.1,0.00,0.01
2025-07-24 14:05:53.579021,33.0,88.0,0.03,0.00
2025-07-24 14:05:54.615154,32.1,86.3,0.01,0.00
2025-07-24 14:05:55.630053,14.9,86.3,0.00,0.00
2025-07-24 14:05:56.666244,16.7,86.4,0.01,0.00
2025-07-24 14:05:57.705535,46.2,82.0,0.00,0.00
2025-07-24 14:05:58.733268,13.5,82.0,0.00,0.00
2025-07-24 14:05:59.767113,13.2,81.9,0.00,0.00
2025-07-24 14:06:00.801130,13.9,82.0,0.00,0.00
2025-07-24 14:06:01.823138,16.9,81.6,0.00,0.00
